Tiempo(seg),Temperatura 1,Temperatura 2,Temperatura 3,Temperatura 4,Temperatura 5,Temperatura 6,Temperatura 7,Temperatura 8,Temperatura 9,Temperatura 10
 12, 731.134615690585, 730.930915482049, 730.319972670688, 729.302323678439, 727.878855957932, 726.050810141023, 723.819779112098, 721.187706530062, 718.156884968574, 714.729953705942, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 12.5, 726.231661067094, 726.029385304571, 725.42271472844, 724.412182012003, 722.998668405768, 721.183405870408, 718.967976155904, 716.354309333221, 713.344681947014, 709.941714820614, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 13, 721.362992174163, 721.16213090001, 720.559702693491, 719.556236504184, 718.152607421896, 716.350038794456, 714.150101312976, 711.554711553497, 708.566130142348, 705.186959576314, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 13.5, 716.5283692944, 716.328912618861, 715.730697120159, 714.734248049561, 713.340434378324, 711.550470900557, 709.365917324727, 706.78867682536, 703.820994221098, 700.465453810038, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 14, 711.727554366485, 711.529492468129, 710.935460220466, 709.945979202012, 708.56191230782, 706.784465837562, 704.615188593332, 702.055970441394, 699.109040502923, 695.776965004446, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 14.5, 706.960310984146, 706.763634109823, 706.173755861255, 705.191194169753, 703.816805896436, 702.051788905695, 699.897681169257, 697.356359337969, 694.430036945158, 691.121262272082, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 15, 702.226404389636, 702.031102854204, 701.445349556794, 700.469658806943, 699.104881473934, 697.352207045735, 695.213162739328, 692.689612082447, 689.783753129501, 686.498116341935, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 15.5, 697.52560146462, 697.331665650575, 696.750008459249, 695.781140603703, 694.42590700323, 692.685488827899, 690.561402615088, 688.055498861142, 685.169960249755, 681.90729954716, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 16, 692.857670719871, 692.665091076919, 692.087501348189, 691.125408675398, 689.779652069435, 688.051404440608, 685.942171721346, 683.453791467705, 680.588431100136, 677.348585813389, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 16.5, 688.222382284432, 688.031149329042, 687.457598619659, 686.502233751623, 685.165887868726, 683.449725679259, 681.355242584848, 678.88426329174, 676.038940063868, 672.821750647372, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 17, 683.61953970304, 683.429645330275, 682.860109477095, 681.911432727185, 680.584443319756, 678.880299281559, 676.800487765481, 674.346823980663, 671.521449917591, 668.326778187042, 0, 0, 0, 0, 0, 0, 0, 0, 3.02435866761375E-06, 3.93666635511991E-06
 17.5, 679.049123550577, 678.860566959035, 678.295044361361, 677.353056147549, 676.035430663734, 674.343327034203, 672.278235579383, 669.841978339081, 667.036647651318, 663.864435026963, 0, 0, 0, 0, 0, 0, 0, 3.47627679875284E-06, 2.27879456005109E-05, 3.0926702426548E-05
 18, 674.511631228221, 674.324432938632, 673.762987504419, 672.827803301111, 671.519723136113, 669.839877344527, 667.789783298493, 665.371291813853, 662.586263229943, 659.436532079251, 0, 0, 0, 0, 3.0251728130315E-06, 3.4772115499182E-06, 4.11396227606442E-06, 2.6780679580285E-05, 8.54947747076507E-05, 1.18238638872281E-04
 18.5, 670.008980989236, 669.82320364651, 669.266027265313, 668.337981795388, 667.03994757008, 665.372899803416, 663.33840170035, 660.938322204667, 658.174137630067, 655.047044386288, 3.42841258105242E-06, 3.48137602756982E-06, 3.64482313097714E-06, 3.93299408896208E-06, 2.27846415056243E-05, 2.67758457889178E-05, 3.25206361966313E-05, 1.01433294698472E-04, 2.41844449200501E-04, 3.37482332935624E-04
 19, 665.545816845329, 665.361574817587, 664.80901227313, 663.88868563498, 662.601517698205, 660.948253080362, 658.930485073115, 656.55005204471, 653.807766107626, 650.703700608268, 2.63366970654211E-05, 2.68082260205249E-05, 2.82696333174792E-05, 3.08681473867312E-05, 8.54126198541749E-05, 1.01378592412438E-04, 1.24582189007461E-04, 2.88159939613397E-04, 5.85963890453844E-04, 8.20391383759667E-04
 19.5, 661.13078763045, 660.948289371078, 660.400968216538, 659.489413476877, 658.214597192486, 656.576899263509, 654.577906757907, 652.219322366264, 649.500813670207, 646.420534235543, 9.95624667519124E-05, 1.0145402786077E-04, 1.07327622462017E-04, 1.17810382741057E-04, 2.41337384683127E-04, 2.87783537159081E-04, 3.55575654995888E-04, 6.98742108954153E-04, 1.28468307028418E-03, 1.79790387290513E-03
 20, 656.77959307577, 656.599201952845, 656.058214084681, 655.15725568448, 653.897346928534, 652.278277794627, 650.301542743056, 647.968499053151, 645.276894378264, 642.221705349914, 2.82206551121211E-04, 2.87708339718473E-04, 3.04806036569238E-04, 3.35368956913662E-04, 5.83495325636729E-04, 6.96865871020025E-04, 8.62533012100708E-04, 1.52903649774661E-03, 2.62080643832863E-03, 3.65658679802316E-03
 20.5, 652.519333197046, 652.341648720894, 651.808791815574, 650.921418934062, 649.680573319548, 648.085100596903, 646.13622237914, 643.834566263519, 641.174764283604, 638.146721364295, 6.82046388684077E-04, 6.95440171521899E-04, 7.37070005264462E-04, 8.11506908484749E-04, 1.27460368745791E-03, 1.52139839423082E-03, 1.88169666238902E-03, 3.10557728768479E-03, 5.05181961647783E-03, 7.01281692376921E-03
 21, 648.394322334611, 648.220278717236, 647.698348118973, 646.829186309557, 645.613785547452, 644.049511675006, 642.136978615722, 639.875434224972, 637.254643040842, 634.256735359429, 1.48490660891487E-03, 1.51391264628509E-03, 1.60404116087887E-03, 1.76510070435199E-03, 2.58494710749313E-03, 3.07887936505236E-03, 3.79819570229079E-03, 5.94459998716879E-03, 9.28023278573198E-03, 1.27974151933644E-02
 21.5, 644.472746423891, 644.303706170115, 643.796769373494, 642.952513958056, 641.771719615224, 640.249500757594, 638.385297658375, 636.17596233835, 633.603992380802, 630.640168064627, 2.9922931598575E-03, 3.04986486200121E-03, 3.22863965550613E-03, 3.5477040452504E-03, 4.93732055139517E-03, 5.86074864339614E-03, 7.20065960646921E-03, 1.08113122183854E-02, .016315989349215, 2.23218622554381E-02
 22, 640.852197096908, 640.68999150586, 640.203500814901, 639.393071636175, 638.25897229821, 636.793021286023, 634.992614018667, 632.850752721758, 630.33966247896, 627.414506172685, 5.66043093237056E-03, 5.76678371715256E-03, 6.09673603122818E-03, 6.68455116628697E-03, 8.94743978956158E-03, 1.05733951269457E-02, 1.29220284657853E-02, 1.87536530662514E-02, 2.74954173767173E-02, 3.72776038828806E-02
 22.5, 637.66003160402, 637.506868155926, 637.047372912676, 636.281398927614, 635.208218204177, 633.815058662149, 632.096061276046, 630.038508842937, 627.601044787255, 624.718864084476, 1.01226001764161E-02, 1.03068729773736E-02, 1.08779250632914E-02, 1.18930165628122E-02, 1.54337824204011E-02, 1.81402918757446E-02, .022029566583579, 3.10636817665131E-02, .044396952835819, 5.95922687004007E-02
 23, 635.042761517359, 634.900907822571, 634.475099807687, 633.764307218803, 632.766115415938, 631.461753568463, 629.840630118766, 627.882225048584, 625.528655534184, 622.691853111358, 1.71638349604991E-02, 1.74643381859495E-02, 1.83943922297324E-02, 2.00435135602951E-02, 2.53580133513042E-02, 2.96221068287462E-02, 3.57155182187027E-02, 4.91118952282297E-02, 6.85931262156234E-02, 9.10752621726991E-02
 23.5, 633.141377732085, 633.012623099972, 632.625727122254, 631.978283550623, 631.065352833232, 629.860919449184, 628.348137158871, 626.496795052596, 624.230809779541, 621.437963775978, 2.76212451802567E-02, 2.80833431778446E-02, 2.95115832066677E-02, 3.20373869064517E-02, 3.96743287574969E-02, 4.60371150424418E-02, 5.50774731206655E-02, 7.40600471543558E-02, .101271009746923, .13291638718588
 24, 632.055036458878, 631.94005480177, 631.593940584667, 631.012398741992, 630.187130331071, 629.084161300951, 627.679180651419, 625.931126119125, 623.746169889438, 620.990551593076, 4.22050396583199E-02, 4.28763807527766E-02, 4.49485051336693E-02, 4.86034045570195E-02, 5.90984259658809E-02, 6.81020115074982E-02, 8.08219052403448E-02, .10651031930288, .142814299647835, .185178550697585
 24.5, 631.805511397279, 631.703392541296, 631.395206518154, 630.874366248632, 630.128601415835, 629.116120792052, 627.804627695911, 626.142229938517, 624.020309246142, 621.289805563999, 6.12911153676265E-02, 6.22153548009186E-02, 6.50643465711824E-02, 7.00771443055126E-02, 8.38765762641145E-02, 9.59899726443232E-02, .113009672665259, .146245151832916, .192548487922192, .246548311492692
 25, 632.320838881827, 632.229068737853, 631.951212415617, 631.478222518175, 630.793662998349, 629.849015841626, 628.604383732656, 626.998379004542, 624.912608137865, 622.191495793481, 8.47849328640293E-02, 8.59963545122164E-02, 8.97261705281172E-02, 9.62742724756999E-02, .113677073423833, .12923920914623, .15098999902184, .192219793037371, .248826075736768, .314542259105271
 25.5, 633.448810508105, 633.363756641844, 633.105360623848, 632.662233803235, 632.014061464561, 631.107420391732, 629.896033591937, 628.311383093616, 626.231304728013, 623.50318403728, .112136290594587, .11365741314613, .118335865381959, .126533563973883, .147672353873018, .166871933007577, .193569882238666, .242825505597171, .30942436185611, .386086443908704
 26, 634.992555443988, 634.910205352845, 634.659331859981, 634.226564166045, 633.588379022114, 632.688585426767, 631.476278825865, 629.878682695224, 627.775717922907, 625.026226721926, .142490996528672, .14433330613833, .149994423955432, .159897282773003, .184756362677937, .207645204418688, .239309473224897, .296261406628816, .372023175229785, .458147042885559
 26.5, 636.752317303342, 636.668962097401, 636.414624465774, 635.974440954173, 635.322542390371, 634.402002975077, 633.15919450655, 631.519931384657, 629.371118448822, 626.589575363099, .174907007359708, .177073680935068, .183726036166988, .19534518522059, .22380033661811, .250325826235646, .286822174290275, .350873531931391, .434595309794967, .528201714857297
 27, 638.556764898703, 638.469413716536, 638.20278540803, 637.741027913718, 637.056791103806, 636.094070446882, 634.798265643503, 633.096253935303, 630.885558508569, 628.065316943292, .208536786463198, .211025774548484, .21866182504696, .23197979074903, .263840555104424, .293879932510115, .334966869618349, .405346487694909, .495595129093637, .594433000298485
 27.5, 640.277537966725, 640.184035202556, 639.898777225192, 639.405361600391, 638.675698896079, 637.65589553945, 636.291818719377, 634.513365648655, 632.231132127358, 629.369046015095, .242727670247391, .245534122495327, .254137531782075, .269120567384242, .304163268324747, .337550007070402, .382914877213121, .458748640096352, .553972140080073, .65570218583346
 28, 641.829656313439, 641.728592246915, 641.420574181575, 640.888987041258, 640.105571159769, 639.019311575708, 637.577642375588, 635.714950892965, 633.356458504431, 630.451989907074, .277043952605864, .280161718322698, .289711868908996, .306317533416879, .344305871413378, .380845884519932, .430127689030181, .510483679530869, .609085466406188, .711411837964078
 28.5, 643.164011650774, 643.054539886334, 642.721291789913, 642.147677187631, 641.30566950649, 640.147585713499, 638.623239753593, 636.672605768212, 634.236496335327, 631.290844835063, .311240446868799, .314662808776988, .325136993022469, .343317796416175, .384012828288896, .423492150636464, .476292970092442, .560204924607527, .660587978940517, .761345157827044
 29, 644.257406707038, 644.139050480518, 643.779187131721, 643.161407951746, 642.258192968774, 641.025448848844, 639.415984022358, 637.376219587373, 634.863201503336, 631.878632110762, .345217329131764, .348937226532252, .360311283559425, .380015664912978, .42317836673903, .465364823130115, .52125299149958, .607728913713636, .708320153766697, .805528953029054
 29.5, 645.103339609541, 644.975828251797, 644.588565881612, 643.92542644325, 642.95958512648, 641.650704333739, 639.955095257516, 637.826375169609, 635.238327779045, 632.217731972418, .37897510418698, .38298504263657, .395233029686635, .41640463296627, .461793774723786, .506434631573, .564942383016511, .652964446095906, .752228941550196, .844134878905672
 30, 645.704776119761, 645.567923803988, 645.152723615417, 644.443403125873, 643.413979516989, 642.028026980204, 640.245843193844, 638.028980619629, 635.368435624002, 632.3150919246, .412577828852483, .416869585164534, .429962807353179, .452538586892675, .499905695837048, .546722537848013, .607340053251553, .695860468809416, .792312922234078, .877416760864783
 30.5, 646.069014016923, 645.922637970982, 645.47896722884, 644.722646027021, 643.628676711682, 642.164753582417, 640.295688019544, 637.991770057271, 635.261695139453, 632.179175635536, .446126072930909, .450690235631179, .464595753105336, .488503106857728, .537585475060041, .586266971717021, .648434151392383, .736370531713141, .828589509721969, .905675851092891
 31, 646.204267663609, 646.04813794923, 645.575324957422, 644.770964209173, 643.611216153595, 642.068204331059, 640.111880030518, 637.722184292722, 634.925991479952, 631.818162775921, .479738069773094, .484563410661333, .499242009695022, .524394924097246, .574907063931351, .625099961934257, .688196972681113, .774430123194714, .861079060428413, .929245326995648
 31.5, 646.118042865826, 645.951852564551, 645.449002220822, 644.595222308461, 643.368064415657, 641.744532329674, 639.700488993247, 637.226576760606, 634.368256625613, 631.239314866643, .513541977349488, .5186146085671, .534018092715226, .560312046495745, .611935439840629, .663233632719657, .726570750729181, .809946884071096, .889803747051387, .948487869859562
 32, 645.813901018512, 645.637265050108, 645.103261465875, 644.198369474742, 642.901859611924, 641.196245949217, 639.064253419134, 636.508396025236, 633.592898788335, 630.447487045196, .547648375754639, .552950671881499, .569018451367479, .596324195453143, .648696192836809, .70062963149082, .763440143747531, .842784378126131, .914786175141777, .963793392651226
 32.5, 645.292879884835, 645.105339467679, 644.538864194879, 643.58090278594, 642.212895742462, 640.423705983607, 638.204068745847, 635.569616617837, 632.603108759183, 629.446318231002, .582161523562933, .587670714395752, .604325369999982, .632480926429092, .685181673479444, .737203753381835, .798638725771589, .87277788177161, .936073019944731, .975588679383457
 33, 644.552064688797, 644.353108690511, 643.75271205169, 642.739605399039, 641.298012208428, 639.424221791214, 637.11832821324, 634.410305415484, 631.400542040138, 628.237923366396, .617162666851324, .622849007720855, .639990615796589, .66879140670177, .72132969258493, .772805650938983, .831936027383086, .899738621980142, .953749816114219, .984335026000816
 33.5, 643.584231681135, 643.373337712699, 642.737570636509, 641.667375062135, 640.150572701375, 638.192211246347, 635.803254165584, 633.029034728046, 629.985667373704, 626.823158702461, .652698441135962, .658522885849183, .676021928589971, .70520896040452, .757007815233908, .807206339577021, .863036627546705, .923472815405964, .967962912949126, .990522541207343
 34, 642.377600116119, 642.154300792004, 641.481923469949, 640.353209381869, 638.760633737751, 636.719574390129, 634.253434141128, 631.423437354722, 628.35817779447, 625.201940357075, .688764972095564, .694676291869283, .712365091931275, .741611533193957, .791995622938102, .840087843287786, .891587671287695, .943810857612288, .978940057133415, .994655746385528
 34.5, 640.915691181127, 640.679674932306, 639.969969699249, 638.782376328224, 637.115342565209, 634.996314956695, 632.462562243972, 629.590851003197, 626.51738737275, 623.373551211133, .725285711488658, .731217096316192, .748880074629535, .777777442043098, .825966209642778, .871038573630484, .917199314171446, .960646389829483, .987003747665893, .997230178330799
 35, 639.17738995983, 638.928649244281, 638.181873796356, 636.93688589158, 635.199674907347, 633.01148580687, 630.424394469695, 627.52899583206, 624.46255997391, 621.33690971531, .762081162368063, .767946559560894, .785310385286941, .813357187626112, .858470549127393, .899560633886528, .939483110125049, .973981664765075, .992570326630216, .998702764747583
 35.5, 637.1371585898, 636.876209002744, 636.094253635137, 634.796278561375, 632.997535058596, 630.754442899574, 628.133831237836, 625.236564648264, 622.193108689786, 619.090773397088, .79882516403183, .804516231984536, .821242909788666, .847842100325471, .888930142756403, .92509676476681, .958111039294287, .983970163320695, .996128699470073, .999462166366146
 36, 634.767616324389, 634.49575064714, 633.682887497517, 632.340428005206, 630.494541061719, 628.21731812636, 625.588679449248, 622.714107136216, 619.709055768141, 616.63425235981, .83501421152124, .84039857881712, .856084147873187, .880555462339906, .916661580612885, .947093762626425, .972895922635785, .990942998843534, .998197661366897, .999807476026711
 36.5, 632.04100719774, 631.760663677864, 630.924596373325, 629.551760253977, 627.68036716577, 625.397002633606, 622.790802839851, 619.964398774609, 617.011304544644, 613.967238043055, .869903492670454, .874828298815255, .889019203027319, .910645741028666, .940923905881907, .965092516594243, .983870904116412, .995398596382743, .999268228128662, .999942266664409
 37, 628.935925348435, 628.65102605824, 627.803794939372, 626.421367358241, 624.553889878489, 622.298755995434, 619.748039481547, 616.993390582506, 614.10263503377, 611.091507349823, .90249422995596, .906797971919232, .919033584704147, .937152940849564, .961035869854593, .978856807926808, .991349410187688, .997948104343435, .999748413544154, .999986012823116
 37.5, 625.447014760564, 625.163130911185, 624.321431020544, 622.956754153495, 621.128999049313, 618.93969778074, 616.475875339353, 613.811443002942, 610.989330580487, 608.012408017872, .931582496518856, .935119262029371, .945010076918839, .959154661255976, .976546474393779, .988496540892713, .995921170669496, .999220160215077, .999929310222099, .999997377993357
 38, 621.597035072426, 621.321129055596, 620.505310191809, 619.189884871662, 617.439637928932, 615.35113108537, 612.998515676499, 610.434822471427, 607.683253709835, 604.74091279703, .955916300485333, .958593992852286, .965934086744244, .975998351613705, .987421005925338, .994525484705099, .998359499210945, .999756172212228, .999984439058292, .99999963852068
 38.5, 617.449933973731, 617.189233855361, 616.419809563946, 615.183264869745, 613.542169528438, 611.578756143953, 609.349225415207, 606.887306512522, 604.203948681218, 601.295651646086, .974541624259839, .97636167173621, .981232589591305, .987584679032545, .99416105860664, .99779299971505, .999457145618827, .999939861306639, .999997446247717, .999999965443054
 39, 613.111289153253, 612.87138503843, 612.163494893804, 611.025238655159, 609.509583892907, 607.678095919656, 605.568508730845, 603.200432040415, 600.579359105061, 597.703648953604, .987201892271724, .988278785714208, .991080212166438, .994524126507523, .997733775943139, .999274264112597, .999858345913832, .999988858027134, .999999704901477, .999999997857068
 39.5, 608.70895881521, 608.49181027938, 607.849814402509, 606.812165297215, 605.417465306894, 603.705757651934, 601.699896802282, 599.411303143117, 596.844072328502, 593.998712823633, .994586208524771, .995121674298657, .996469112498928, .998015345403785, .999293336159538, .999813677385931, .999972243991916, .999998533758478, .999999977488758, .999999999919953
 40, 604.355058361267, 604.15830821092, 603.574412325068, 602.622498073938, 601.326546057544, 599.709301293231, 597.783908838137, 595.557785905121, 593.034928931095, 590.217256226739, .998145936639206, .998361014670845, .998881714687805, .999433341474364, .999830860251183, .999964472157376, .9999961367968, .999999871289189, .999999998944336, .999999999998338
 40.5, 600.111786798342, 599.930174512133, 599.388905726692, 598.498531100452, 597.271876311146, 595.720653147443, 593.852549544995, 591.672922470925, 589.185555742692, 586.392949988955, .999507865285842, .999574639275335, .99972921164825, .999878495305181, .999970489373169, .999995243864619, .999999641016629, .999999992966782, .999999999971827, .999999999999982
 41, 595.986560615869, 595.814466612022, 595.299892897824, 594.447886024252, 593.26465243693, 591.756105315708, 589.926996521497, 587.781305761602, 585.322312415906, 582.552587759288, .999903644318636, .999918885863329, .999952386081212, .999981464410378, .999996458313821, .999999580136553, .999999979197699, .99999999977803, .999999999999606, 1
 41.5, 591.95537280583, 591.788662274674, 591.289287493105, 590.459542367662, 589.302446455621, 587.821220534995, 586.018984459445, 583.898709809018, 581.463133271553, 578.714701738808, .999986845209057, .999989261233269, .999994264468088, .99999810683541, .999999725886354, .999999977183915, .999999999301796, .999999999996264, .999999999999997, 1
 42, 587.990076540415, 587.826427079495, 587.335843256747, 586.51948232448, 585.379021496011, 583.916474093576, 582.134048398036, 580.034051876155, 577.618812570179, 574.890633411794, .999998823746829, .999999073346559, .999999556277321, .999999878915401, .999999987247574, .999999999291318, .99999999998745, .999999999999969, 1, 1
 42.5, 584.071361651193, 583.909686226381, 583.424880128115, 582.617669092296, 581.489181176257, 580.040876748073, 578.274477758508, 576.191906208111, 573.795235928067, 571.086663094781, .999999935699597, .999999951371112, .999999979453698, .999999995489237, .999999999669253, .999999999988366, .999999999999889, 1, 1, 1
 43, 580.188920459432, 580.028746588271, 579.548390363216, 578.748406592021, 577.629687118829, 576.193431996108, 574.441115033319, 572.37445128129, 569.995370677025, 567.306000911338, .999999998003556, .999999998558624, .999999999471657, .999999999909324, .999999999995579, .999999999999907, 1, 1, 1, 1
 43.5, 576.337774618098, 576.17889215481, 575.70238684709, 574.908738686014, 573.798730839005, 572.373437569525, 570.634207532816, 568.582647243304, 566.220607107596, 563.550171749678, .999999999967391, .999999999977655, .999999999993018, .999999999999091, .999999999999972, 1, 1, 1, 1, 1
 44, 572.515515725377, 572.357825028191, 571.884884049756, 571.097137126344, 569.995314400722, 568.580427090465, 566.853759190586, 564.816858910351, 562.471531106774, 559.819831622285, .999999999999741, .999999999999832, .999999999999956, .999999999999996, 1, 1, 1, 1, 1, 1
 44.5, 568.720915591287, 568.564365980993, 568.094842687594, 567.31277180245, 566.218855921938, 564.814072778835, 563.099670920967, 561.077165014573, 558.748331452234, 556.115204728279, .999999999999999, .999999999999999, 1, 1, 1, 1, 1, 1, 1, 1
 45, 564.953294546535, 564.797857982615, 564.331670743445, 563.555148760556, 562.468979044546, 561.074119887717, 559.371798433646, 557.36350784294, 555.05100444903, 552.436305141599, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
 45.5, 561.212232229712, 561.057891369783, 560.594989334648, 559.823935724241, 558.745407651377, 557.360350683466, 555.669977316099, 553.675765035596, 551.379454225918, 548.783046046823, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
 46, 557.497432238309, 557.34417485402, 556.884521900495, 556.11887847789, 555.047914529199, 553.672566128305, 551.994034387973, 550.013783955948, 547.733541287615, 545.15529276842, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
 46.5, 553.808657993124, 553.65647432419, 553.200041442943, 552.439760834519, 551.376296592317, 550.010576865642, 548.343792977964, 546.377398134624, 544.113105875871, 541.552888322544, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
 47, 550.145702174108, 549.994583667355, 549.541345331668, 548.786385470371, 547.73036297556, 546.374198846249, 544.719075409745, 542.766435134653, 540.517979175349, 537.97566568271, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
 47.5, 546.508372116057, 546.35831082291, 545.908243253575, 545.158564746963, 544.109929320853, 542.763251217989, 541.119704179305, 539.180720311306, 536.947988679319, 534.423453655321, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
 48, 542.89648282005, 542.747471108214, 542.30055144314, 541.556116313446, 540.514815035756, 539.177555308447, 537.545502512162, 535.620078607172, 533.402960754939, 530.896079689605, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
 48.5, 539.309853605138, 539.161884020459, 538.718089916783, 537.978860997064, 536.944841976212, 535.616934132812, 533.996294625159, 532.084335406885, 529.882721867012, 527.393371218619, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
